order_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,status,order_date,updated_at
2421,382,15,2,134.78,0,269.56,shipped,2026-08-05T08:44:01.208332,2026-08-05T08:44:01.208332
2422,96,35,1,196.82,5,186.98,processing,2026-06-24T02:11:01.208332,2026-06-24T02:11:01.208332
2423,232,46,3,224.33,0,672.99,processing,2026-08-11T08:10:01.208332,2026-08-11T08:10:01.208332
2424,44,46,4,224.33,0,897.32,shipped,2026-03-23T00:26:01.208332,2026-03-23T00:26:01.208332
2425,258,56,5,16.97,0,84.85,shipped,2026-03-05T06:36:01.208332,2026-03-05T06:36:01.208332
2426,140,48,1,179.54,0,179.54,shipped,2026-06-21T16:14:01.208332,2026-06-21T16:14:01.208332
2427,375,55,2,62.66,0,125.32,shipped,2026-03-30T02:05:01.208332,2026-03-30T02:05:01.208332
2428,91,77,3,235.95,10,637.06,shipped,2026-06-14T04:20:01.208332,2026-06-14T04:20:01.208332
2429,266,56,1,16.97,15,14.42,cancelled,2026-03-04T16:15:01.208332,2026-03-04T16:15:01.208332
2430,128,15,2,134.78,0,269.56,completed,2026-03-05T06:31:01.208332,2026-03-05T06:31:01.208332
2431,295,35,2,196.82,0,393.64,completed,2026-05-31T11:17:01.208332,2026-05-31T11:17:01.208332
2432,142,29,5,63.91,15,271.62,shipped,2026-07-03T21:50:01.208332,2026-07-03T21:50:01.208332
2433,201,51,1,227.16,0,227.16,cancelled,2026-07-07T04:55:01.208332,2026-07-07T04:55:01.208332
2434,138,64,2,190.48,0,380.96,completed,2026-07-16T15:15:01.208332,2026-07-16T15:15:01.208332
2435,178,82,3,131.43,15,335.15,completed,2026-06-12T03:41:01.208332,2026-06-12T03:41:01.208332
2436,376,1,1,101.81,0,101.81,cancelled,2026-05-26T05:03:01.208332,2026-05-26T05:03:01.208332
2437,319,62,3,88.56,20,212.54,cancelled,2026-08-07T15:39:01.208332,2026-08-07T15:39:01.208332
2438,123,22,3,146.59,15,373.8,completed,2026-03-08T05:49:01.208332,2026-03-08T05:49:01.208332
2439,96,43,4,193.8,0,775.2,completed,2026-08-17T18:28:01.208332,2026-08-17T18:28:01.208332
2440,342,61,4,53.61,0,214.44,completed,2026-02-27T09:21:01.208332,2026-02-27T09:21:01.208332
2441,499,34,1,167.45,0,167.45,completed,2026-06-27T05:50:01.208332,2026-06-27T05:50:01.208332
2442,305,46,4,224.33,10,807.59,shipped,2026-02-23T18:45:01.208332,2026-02-23T18:45:01.208332
2443,448,32,4,109.47,0,437.88,completed,2026-03-03T19:44:01.208332,2026-03-03T19:44:01.208332
2444,291,88,3,114.54,20,274.9,processing,2026-04-06T03:46:01.208332,2026-04-06T03:46:01.208332
2445,258,22,2,146.59,20,234.54,completed,2026-03-12T16:39:01.208332,2026-03-12T16:39:01.208332
2446,156,95,3,12.44,5,35.45,cancelled,2026-05-23T22:06:01.208332,2026-05-23T22:06:01.208332
2447,180,70,3,40.29,15,102.74,completed,2026-05-23T03:53:01.208332,2026-05-23T03:53:01.208332
2448,187,59,1,152.05,20,121.64,completed,2026-04-28T19:00:01.208332,2026-04-28T19:00:01.208332
2449,364,43,5,193.8,20,775.2,processing,2026-06-24T11:09:01.208332,2026-06-24T11:09:01.208332
2450,248,15,3,134.78,15,343.69,cancelled,2026-05-29T03:15:01.208332,2026-05-29T03:15:01.208332
2451,328,3,2,83.25,5,158.17,completed,2026-07-29T11:26:01.208332,2026-07-29T11:26:01.208332
2452,338,19,3,106.58,5,303.75,completed,2026-03-01T05:23:01.208332,2026-03-01T05:23:01.208332
2453,296,95,4,12.44,0,49.76,cancelled,2026-04-02T03:44:01.208332,2026-04-02T03:44:01.208332
2454,46,25,4,116.03,15,394.5,completed,2026-03-15T05:55:01.208332,2026-03-15T05:55:01.208332
2455,450,81,5,137.86,5,654.84,processing,2026-08-22T08:05:01.208332,2026-08-22T08:05:01.208332
2456,90,34,3,167.45,0,502.35,processing,2026-05-05T18:47:01.208332,2026-05-05T18:47:01.208332
2457,214,36,3,202.99,0,608.97,processing,2026-03-03T01:56:01.208332,2026-03-03T01:56:01.208332
2458,267,90,3,221.59,20,531.82,completed,2026-06-15T01:50:01.208332,2026-06-15T01:50:01.208332
2459,222,59,5,152.05,20,608.2,completed,2026-07-17T20:09:01.208332,2026-07-17T20:09:01.208332
2460,148,15,1,134.78,5,128.04,cancelled,2026-08-11T09:30:01.208332,2026-08-11T09:30:01.208332
2461,76,60,2,164.26,10,295.67,completed,2026-08-18T13:49:01.208332,2026-08-18T13:49:01.208332
2462,320,72,2,194.06,0,388.12,completed,2026-05-23T05:20:01.208332,2026-05-23T05:20:01.208332
2463,34,38,1,42.0,5,39.9,completed,2026-03-03T01:17:01.208332,2026-03-03T01:17:01.208332
2464,145,76,1,172.56,0,172.56,completed,2026-05-23T12:04:01.208332,2026-05-23T12:04:01.208332
2465,3,56,3,16.97,15,43.27,completed,2026-07-25T10:38:01.208332,2026-07-25T10:38:01.208332
2466,26,33,2,128.65,0,257.3,completed,2026-08-02T13:33:01.208332,2026-08-02T13:33:01.208332
2467,403,65,5,210.38,0,1051.9,completed,2026-08-16T05:04:01.208332,2026-08-16T05:04:01.208332
2468,366,35,2,196.82,15,334.59,shipped,2026-03-31T09:52:01.208332,2026-03-31T09:52:01.208332
2469,300,11,3,184.85,0,554.55,shipped,2026-03-01T10:46:01.208332,2026-03-01T10:46:01.208332
2470,478,46,2,224.33,20,358.93,cancelled,2026-06-27T02:46:01.208332,2026-06-27T02:46:01.208332
2471,198,55,4,62.66,0,250.64,completed,2026-08-05T04:05:01.208332,2026-08-05T04:05:01.208332
2472,472,39,5,247.09,0,1235.45,processing,2026-03-27T03:32:01.208332,2026-03-27T03:32:01.208332
2473,224,87,3,203.97,20,489.53,completed,2026-06-08T20:25:01.208332,2026-06-08T20:25:01.208332
2474,350,99,2,200.3,0,400.6,shipped,2026-03-20T07:12:01.208332,2026-03-20T07:12:01.208332
2475,284,26,3,123.56,0,370.68,completed,2026-03-11T04:20:01.208332,2026-03-11T04:20:01.208332
2476,291,81,4,137.86,10,496.3,shipped,2026-03-28T23:31:01.208332,2026-03-28T23:31:01.208332
2477,401,56,1,16.97,0,16.97,shipped,2026-05-30T10:59:01.208332,2026-05-30T10:59:01.208332
2478,356,41,5,117.02,15,497.33,completed,2026-07-03T07:45:01.208332,2026-07-03T07:45:01.208332
2479,240,46,4,224.33,5,852.45,shipped,2026-05-11T03:35:01.208332,2026-05-11T03:35:01.208332
2480,237,4,5,15.68,0,78.4,shipped,2026-08-16T21:42:01.208332,2026-08-16T21:42:01.208332
2481,46,97,2,143.24,10,257.83,completed,2026-08-07T16:26:01.208332,2026-08-07T16:26:01.208332
2482,403,32,5,109.47,10,492.62,completed,2026-05-02T12:30:01.208332,2026-05-02T12:30:01.208332
2483,318,70,5,40.29,0,201.45,shipped,2026-03-05T08:16:01.208332,2026-03-05T08:16:01.208332
2484,65,52,1,101.29,5,96.23,processing,2026-07-20T14:18:01.208332,2026-07-20T14:18:01.208332
2485,236,7,1,89.48,0,89.48,cancelled,2026-04-13T18:46:01.208332,2026-04-13T18:46:01.208332
2486,55,43,5,193.8,0,969.0,completed,2026-07-23T05:28:01.208332,2026-07-23T05:28:01.208332
2487,290,62,3,88.56,20,212.54,completed,2026-03-06T16:17:01.208332,2026-03-06T16:17:01.208332
2488,380,75,5,16.16,15,68.68,completed,2026-07-04T02:46:01.208332,2026-07-04T02:46:01.208332
2489,360,27,5,78.11,0,390.55,cancelled,2026-06-05T21:59:01.208332,2026-06-05T21:59:01.208332
2490,496,64,2,190.48,0,380.96,cancelled,2026-08-05T12:54:01.208332,2026-08-05T12:54:01.208332
2491,328,20,3,40.55,15,103.4,cancelled,2026-04-21T04:40:01.208332,2026-04-21T04:40:01.208332
2492,480,1,4,101.81,10,366.52,completed,2026-06-28T19:18:01.208332,2026-06-28T19:18:01.208332
2493,59,9,1,149.34,0,149.34,completed,2026-06-13T12:22:01.208332,2026-06-13T12:22:01.208332
2494,267,13,2,225.88,0,451.76,shipped,2026-03-14T11:01:01.208332,2026-03-14T11:01:01.208332
2495,13,65,4,210.38,5,799.44,completed,2026-03-05T17:31:01.208332,2026-03-05T17:31:01.208332
2496,154,52,4,101.29,0,405.16,completed,2026-07-22T22:11:01.208332,2026-07-22T22:11:01.208332
2497,431,70,3,40.29,20,96.7,cancelled,2026-06-15T03:33:01.208332,2026-06-15T03:33:01.208332
2498,225,85,5,179.75,0,898.75,completed,2026-05-13T07:20:01.208332,2026-05-13T07:20:01.208332
2499,326,3,2,83.25,0,166.5,cancelled,2026-07-22T14:39:01.208332,2026-07-22T14:39:01.208332
2500,337,31,2,156.71,10,282.08,cancelled,2026-07-08T14:44:01.208332,2026-07-08T14:44:01.208332
2501,280,26,4,123.56,5,469.53,completed,2026-04-17T09:33:01.208332,2026-04-17T09:33:01.208332
2502,342,13,5,225.88,5,1072.93,cancelled,2026-05-01T11:17:01.208332,2026-05-01T11:17:01.208332
2503,141,51,4,227.16,15,772.34,completed,2026-07-19T04:59:01.208332,2026-07-19T04:59:01.208332
2504,238,54,4,139.17,0,556.68,completed,2026-02-28T16:34:01.208332,2026-02-28T16:34:01.208332
2505,235,16,5,113.51,5,539.17,processing,2026-02-25T14:30:01.208332,2026-02-25T14:30:01.208332
2506,156,5,5,88.78,5,421.7,completed,2026-03-03T08:37:01.208332,2026-03-03T08:37:01.208332
2507,493,18,4,131.71,15,447.81,completed,2026-05-18T00:55:01.208332,2026-05-18T00:55:01.208332
2508,5,21,3,172.56,10,465.91,processing,2026-07-29T09:35:01.208332,2026-07-29T09:35:01.208332
2509,108,45,5,66.28,5,314.83,completed,2026-05-27T23:53:01.208332,2026-05-27T23:53:01.208332
2510,90,84,2,114.05,0,228.1,cancelled,2026-06-23T00:11:01.208332,2026-06-23T00:11:01.208332
2511,289,44,4,75.9,15,258.06,completed,2026-07-29T21:55:01.208332,2026-07-29T21:55:01.208332
2512,143,98,3,165.02,5,470.31,cancelled,2026-03-08T00:22:01.208332,2026-03-08T00:22:01.208332
2513,248,49,4,107.82,10,388.15,completed,2026-06-23T13:27:01.208332,2026-06-23T13:27:01.208332
2514,295,91,5,146.76,20,587.04,processing,2026-06-23T13:10:01.208332,2026-06-23T13:10:01.208332
2515,133,17,3,85.34,10,230.42,processing,2026-08-16T11:40:01.208332,2026-08-16T11:40:01.208332
2516,179,75,5,16.16,20,64.64,completed,2026-05-08T02:28:01.208332,2026-05-08T02:28:01.208332
2517,24,4,2,15.68,0,31.36,cancelled,2026-03-13T04:09:01.208332,2026-03-13T04:09:01.208332
2518,55,64,4,190.48,0,761.92,completed,2026-07-11T22:27:01.208332,2026-07-11T22:27:01.208332
2519,396,94,2,91.68,0,183.36,completed,2026-08-06T09:37:01.208332,2026-08-06T09:37:01.208332
2520,373,50,4,24.94,0,99.76,processing,2026-03-06T20:55:01.208332,2026-03-06T20:55:01.208332
2521,129,15,1,134.78,20,107.82,completed,2026-07-10T02:52:01.208332,2026-07-10T02:52:01.208332
2522,227,98,3,165.02,10,445.55,completed,2026-06-18T12:31:01.208332,2026-06-18T12:31:01.208332
2523,473,23,3,210.09,0,630.27,shipped,2026-06-30T19:08:01.208332,2026-06-30T19:08:01.208332
2524,194,18,5,131.71,10,592.7,completed,2026-03-31T23:01:01.208332,2026-03-31T23:01:01.208332
2525,130,63,4,91.0,15,309.4,completed,2026-04-16T16:18:01.208332,2026-04-16T16:18:01.208332
2526,104,95,2,12.44,5,23.64,processing,2026-07-21T18:04:01.208332,2026-07-21T18:04:01.208332
2527,415,25,1,116.03,10,104.43,cancelled,2026-02-28T00:17:01.208332,2026-02-28T00:17:01.208332
2528,492,86,1,186.11,0,186.11,completed,2026-03-01T15:35:01.208332,2026-03-01T15:35:01.208332
2529,458,1,3,101.81,20,244.34,processing,2026-05-08T21:03:01.208332,2026-05-08T21:03:01.208332
2530,280,10,3,36.02,0,108.06,cancelled,2026-06-27T19:38:01.208332,2026-06-27T19:38:01.208332
2531,491,94,5,91.68,5,435.48,completed,2026-03-30T05:05:01.208332,2026-03-30T05:05:01.208332
2532,293,61,5,53.61,0,268.05,processing,2026-04-29T11:52:01.208332,2026-04-29T11:52:01.208332
2533,461,72,2,194.06,20,310.5,shipped,2026-03-07T19:46:01.208332,2026-03-07T19:46:01.208332
2534,219,81,4,137.86,20,441.15,processing,2026-03-08T11:59:01.208332,2026-03-08T11:59:01.208332
2535,41,17,5,85.34,0,426.7,completed,2026-03-13T23:15:01.208332,2026-03-13T23:15:01.208332
2536,256,30,1,15.86,10,14.27,completed,2026-06-02T00:00:01.208332,2026-06-02T00:00:01.208332
2537,12,29,3,63.91,20,153.38,shipped,2026-04-10T08:40:01.208332,2026-04-10T08:40:01.208332
2538,361,46,1,224.33,20,179.46,completed,2026-08-01T05:53:01.208332,2026-08-01T05:53:01.208332
2539,496,37,1,143.78,10,129.4,completed,2026-06-08T08:08:01.208332,2026-06-08T08:08:01.208332
2540,437,67,5,63.81,10,287.15,shipped,2026-04-21T10:33:01.208332,2026-04-21T10:33:01.208332
2541,317,8,5,220.49,15,937.08,completed,2026-08-04T22:44:01.208332,2026-08-04T22:44:01.208332
2542,299,61,3,53.61,15,136.71,completed,2026-03-01T01:20:01.208332,2026-03-01T01:20:01.208332
2543,174,54,3,139.17,0,417.51,completed,2026-04-25T11:59:01.208332,2026-04-25T11:59:01.208332
2544,72,27,5,78.11,20,312.44,completed,2026-07-07T04:42:01.208332,2026-07-07T04:42:01.208332
2545,474,97,1,143.24,0,143.24,completed,2026-05-24T10:44:01.208332,2026-05-24T10:44:01.208332
2546,413,73,5,155.74,15,661.89,completed,2026-07-25T14:33:01.208332,2026-07-25T14:33:01.208332
2547,178,10,4,36.02,10,129.67,processing,2026-07-08T04:22:01.208332,2026-07-08T04:22:01.208332
2548,476,11,5,184.85,5,878.04,completed,2026-08-14T22:07:01.208332,2026-08-14T22:07:01.208332
2549,139,93,1,127.01,0,127.01,shipped,2026-03-02T01:54:01.208332,2026-03-02T01:54:01.208332
2550,260,29,3,63.91,5,182.14,completed,2026-05-21T13:00:01.208332,2026-05-21T13:00:01.208332
2551,401,30,1,15.86,0,15.86,completed,2026-02-28T09:30:01.208332,2026-02-28T09:30:01.208332
2552,274,78,4,152.1,15,517.14,cancelled,2026-06-28T01:02:01.208332,2026-06-28T01:02:01.208332
2553,10,71,4,237.46,0,949.84,shipped,2026-05-05T01:44:01.208332,2026-05-05T01:44:01.208332
2554,357,17,4,85.34,15,290.16,processing,2026-05-12T07:13:01.208332,2026-05-12T07:13:01.208332
2555,71,15,4,134.78,0,539.12,processing,2026-08-05T22:03:01.208332,2026-08-05T22:03:01.208332
2556,463,48,3,179.54,0,538.62,shipped,2026-04-27T01:30:01.208332,2026-04-27T01:30:01.208332
2557,471,8,2,220.49,0,440.98,processing,2026-03-12T08:16:01.208332,2026-03-12T08:16:01.208332
2558,6,30,4,15.86,15,53.92,processing,2026-07-10T14:23:01.208332,2026-07-10T14:23:01.208332
2559,291,6,1,94.28,20,75.42,completed,2026-07-04T15:20:01.208332,2026-07-04T15:20:01.208332
2560,417,8,1,220.49,0,220.49,shipped,2026-03-18T15:59:01.208332,2026-03-18T15:59:01.208332
2561,93,37,1,143.78,0,143.78,processing,2026-04-28T06:05:01.208332,2026-04-28T06:05:01.208332
2562,336,32,3,109.47,0,328.41,shipped,2026-06-13T22:33:01.208332,2026-06-13T22:33:01.208332
2563,246,85,1,179.75,15,152.79,completed,2026-03-09T13:55:01.208332,2026-03-09T13:55:01.208332
2564,129,70,2,40.29,5,76.55,cancelled,2026-07-01T23:40:01.208332,2026-07-01T23:40:01.208332
2565,417,46,2,224.33,5,426.23,completed,2026-07-03T10:05:01.208332,2026-07-03T10:05:01.208332
2566,483,47,5,46.2,0,231.0,cancelled,2026-07-31T18:57:01.208332,2026-07-31T18:57:01.208332
2567,126,68,3,191.02,0,573.06,processing,2026-06-30T14:58:01.208332,2026-06-30T14:58:01.208332
2568,258,14,1,20.65,0,20.65,shipped,2026-08-06T12:23:01.208332,2026-08-06T12:23:01.208332
2569,362,80,4,203.33,0,813.32,completed,2026-03-09T21:06:01.208332,2026-03-09T21:06:01.208332
2570,467,18,5,131.71,0,658.55,cancelled,2026-04-20T02:39:01.208332,2026-04-20T02:39:01.208332
2571,284,27,1,78.11,0,78.11,completed,2026-07-05T13:33:01.208332,2026-07-05T13:33:01.208332
2572,19,31,4,156.71,15,532.81,shipped,2026-07-12T17:10:01.208332,2026-07-12T17:10:01.208332
2573,488,15,1,134.78,5,128.04,completed,2026-07-25T20:19:01.208332,2026-07-25T20:19:01.208332
2574,139,36,5,202.99,5,964.2,completed,2026-04-19T06:53:01.208332,2026-04-19T06:53:01.208332
2575,31,36,5,202.99,5,964.2,completed,2026-05-24T18:36:01.208332,2026-05-24T18:36:01.208332
2576,442,49,4,107.82,5,409.72,completed,2026-03-03T16:25:01.208332,2026-03-03T16:25:01.208332
2577,106,49,2,107.82,15,183.29,processing,2026-05-13T01:48:01.208332,2026-05-13T01:48:01.208332
2578,27,85,3,179.75,0,539.25,completed,2026-06-02T04:25:01.208332,2026-06-02T04:25:01.208332
2579,480,4,5,15.68,20,62.72,completed,2026-08-05T04:40:01.208332,2026-08-05T04:40:01.208332
2580,473,34,5,167.45,0,837.25,completed,2026-07-11T10:51:01.208332,2026-07-11T10:51:01.208332
2581,175,93,5,127.01,5,603.3,shipped,2026-07-31T04:51:01.208332,2026-07-31T04:51:01.208332
2582,401,94,1,91.68,20,73.34,processing,2026-03-15T11:30:01.208332,2026-03-15T11:30:01.208332
2583,199,93,3,127.01,20,304.82,processing,2026-08-13T08:26:01.208332,2026-08-13T08:26:01.208332
2584,238,55,5,62.66,15,266.3,processing,2026-06-07T01:19:01.208332,2026-06-07T01:19:01.208332
2585,134,21,4,172.56,5,655.73,completed,2026-07-09T08:05:01.208332,2026-07-09T08:05:01.208332
2586,68,2,3,63.38,20,152.11,completed,2026-06-27T20:41:01.208332,2026-06-27T20:41:01.208332
2587,44,32,5,109.47,0,547.35,processing,2026-04-26T01:04:01.208332,2026-04-26T01:04:01.208332
2588,203,5,5,88.78,0,443.9,completed,2026-04-30T10:38:01.208332,2026-04-30T10:38:01.208332
2589,338,33,5,128.65,0,643.25,completed,2026-03-18T05:28:01.208332,2026-03-18T05:28:01.208332
2590,292,85,3,179.75,20,431.4,completed,2026-04-12T18:03:01.208332,2026-04-12T18:03:01.208332
2591,228,60,1,164.26,5,156.05,shipped,2026-02-25T05:07:01.208332,2026-02-25T05:07:01.208332
2592,19,46,4,224.33,15,762.72,processing,2026-07-27T07:16:01.208332,2026-07-27T07:16:01.208332
2593,112,53,1,81.67,10,73.5,completed,2026-08-13T12:11:01.208332,2026-08-13T12:11:01.208332
2594,142,79,5,177.33,0,886.65,completed,2026-08-16T03:22:01.208332,2026-08-16T03:22:01.208332
2595,226,24,3,60.44,20,145.06,completed,2026-07-16T19:40:01.208332,2026-07-16T19:40:01.208332
2596,133,64,2,190.48,0,380.96,completed,2026-06-18T08:21:01.208332,2026-06-18T08:21:01.208332
2597,76,80,1,203.33,0,203.33,cancelled,2026-03-16T10:23:01.208332,2026-03-16T10:23:01.208332
2598,20,24,5,60.44,20,241.76,processing,2026-05-14T18:06:01.208332,2026-05-14T18:06:01.208332
2599,163,6,5,94.28,15,400.69,completed,2026-04-06T02:18:01.208332,2026-04-06T02:18:01.208332
2600,488,92,3,16.89,0,50.67,cancelled,2026-02-26T12:47:01.208332,2026-02-26T12:47:01.208332
2601,433,46,5,224.33,15,953.4,processing,2026-03-03T17:48:01.208332,2026-03-03T17:48:01.208332
2602,121,45,1,66.28,0,66.28,shipped,2026-05-26T21:12:01.208332,2026-05-26T21:12:01.208332
2603,58,66,1,189.77,0,189.77,completed,2026-04-01T17:50:01.208332,2026-04-01T17:50:01.208332
2604,293,48,4,179.54,0,718.16,shipped,2026-06-20T10:48:01.208332,2026-06-20T10:48:01.208332
2605,449,37,2,143.78,0,287.56,processing,2026-04-24T01:02:01.208332,2026-04-24T01:02:01.208332
2606,404,47,3,46.2,5,131.67,cancelled,2026-08-05T23:07:01.208332,2026-08-05T23:07:01.208332
2607,192,61,3,53.61,10,144.75,completed,2026-03-01T06:29:01.208332,2026-03-01T06:29:01.208332
2608,189,6,3,94.28,0,282.84,processing,2026-08-08T14:23:01.208332,2026-08-08T14:23:01.208332
2609,14,14,5,20.65,0,103.25,completed,2026-07-20T16:43:01.208332,2026-07-20T16:43:01.208332
2610,262,92,5,16.89,20,67.56,cancelled,2026-06-09T10:55:01.208332,2026-06-09T10:55:01.208332
2611,177,28,4,206.42,20,660.54,completed,2026-06-09T16:09:01.208332,2026-06-09T16:09:01.208332
2612,337,93,2,127.01,5,241.32,cancelled,2026-07-12T10:16:01.208332,2026-07-12T10:16:01.208332
2613,41,10,2,36.02,10,64.84,processing,2026-05-26T06:10:01.208332,2026-05-26T06:10:01.208332
2614,323,71,4,237.46,10,854.86,completed,2026-07-07T01:05:01.208332,2026-07-07T01:05:01.208332
2615,434,68,1,191.02,10,171.92,cancelled,2026-05-20T14:00:01.208332,2026-05-20T14:00:01.208332
2616,269,67,4,63.81,0,255.24,completed,2026-04-13T14:26:01.208332,2026-04-13T14:26:01.208332
2617,429,74,3,241.53,0,724.59,completed,2026-04-24T10:24:01.208332,2026-04-24T10:24:01.208332
2618,410,99,3,200.3,0,600.9,completed,2026-05-17T13:52:01.208332,2026-05-17T13:52:01.208332
2619,384,15,2,134.78,5,256.08,shipped,2026-07-07T00:00:01.208332,2026-07-07T00:00:01.208332
2620,186,11,3,184.85,10,499.09,completed,2026-05-26T15:33:01.208332,2026-05-26T15:33:01.208332
2621,469,47,4,46.2,10,166.32,shipped,2026-04-06T12:46:01.208332,2026-04-06T12:46:01.208332
2622,403,54,2,139.17,10,250.51,completed,2026-07-24T07:10:01.208332,2026-07-24T07:10:01.208332
2623,474,69,2,211.41,20,338.26,shipped,2026-08-08T03:00:01.208332,2026-08-08T03:00:01.208332
2624,346,75,2,16.16,10,29.09,completed,2026-04-11T23:32:01.208332,2026-04-11T23:32:01.208332
2625,175,41,1,117.02,0,117.02,shipped,2026-05-08T23:08:01.208332,2026-05-08T23:08:01.208332
2626,259,19,5,106.58,5,506.25,completed,2026-06-18T18:22:01.208332,2026-06-18T18:22:01.208332
2627,461,24,4,60.44,0,241.76,completed,2026-03-25T23:00:01.208332,2026-03-25T23:00:01.208332
2628,215,34,5,167.45,15,711.66,shipped,2026-08-11T22:08:01.208332,2026-08-11T22:08:01.208332
2629,381,13,2,225.88,20,361.41,shipped,2026-03-01T19:14:01.208332,2026-03-01T19:14:01.208332
2630,13,89,2,214.41,0,428.82,processing,2026-03-19T16:44:01.208332,2026-03-19T16:44:01.208332
2631,444,68,4,191.02,5,725.88,completed,2026-04-29T02:37:01.208332,2026-04-29T02:37:01.208332
2632,206,90,5,221.59,0,1107.95,completed,2026-07-03T05:04:01.208332,2026-07-03T05:04:01.208332
2633,61,44,3,75.9,10,204.93,processing,2026-06-14T10:04:01.208332,2026-06-14T10:04:01.208332
2634,56,93,1,127.01,0,127.01,completed,2026-07-08T02:00:01.208332,2026-07-08T02:00:01.208332
2635,487,58,4,245.37,15,834.26,cancelled,2026-05-16T11:22:01.208332,2026-05-16T11:22:01.208332
2636,428,56,3,16.97,20,40.73,cancelled,2026-05-21T10:52:01.208332,2026-05-21T10:52:01.208332
2637,69,94,2,91.68,15,155.86,processing,2026-07-13T00:52:01.208332,2026-07-13T00:52:01.208332
2638,470,66,1,189.77,0,189.77,completed,2026-08-05T15:17:01.208332,2026-08-05T15:17:01.208332
2639,304,76,3,172.56,15,440.03,shipped,2026-06-21T19:39:01.208332,2026-06-21T19:39:01.208332
2640,195,42,4,118.02,0,472.08,cancelled,2026-05-27T04:46:01.208332,2026-05-27T04:46:01.208332
2641,302,36,1,202.99,0,202.99,shipped,2026-04-18T17:30:01.208332,2026-04-18T17:30:01.208332
2642,175,7,5,89.48,10,402.66,processing,2026-08-05T22:44:01.208332,2026-08-05T22:44:01.208332
2643,297,66,4,189.77,0,759.08,shipped,2026-04-23T08:42:01.208332,2026-04-23T08:42:01.208332
2644,164,97,2,143.24,0,286.48,cancelled,2026-03-03T05:34:01.208332,2026-03-03T05:34:01.208332
2645,452,94,2,91.68,5,174.19,completed,2026-05-29T02:30:01.208332,2026-05-29T02:30:01.208332
2646,295,79,3,177.33,0,531.99,completed,2026-04-27T19:56:01.208332,2026-04-27T19:56:01.208332
2647,85,16,3,113.51,0,340.53,shipped,2026-05-23T04:30:01.208332,2026-05-23T04:30:01.208332
2648,115,22,3,146.59,0,439.77,completed,2026-06-13T22:45:01.208332,2026-06-13T22:45:01.208332
